Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::~new_allocator() [315]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::_Vector_impl() [337]
[328]    0.0    0.00    0.00       1         std::allocator<Machine>::allocator() [328]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Machine>::new_allocator() [318]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::~_Vector_impl() [338]
[329]    0.0    0.00    0.00       1         std::allocator<Machine>::~allocator() [329]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Machine>::~new_allocator() [319]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_default_append(unsigned long) [362]
[330]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_M_allocate(unsigned long) [330]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Job> >::allocate(std::allocator<Job>&, unsigned long) [352]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [334]
[331]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [331]
                0.00    0.00       1/1           std::allocator<Job>::allocator() [326]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl_data::_Vector_impl_data() [333]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [335]
[332]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [332]
                0.00    0.00       1/1           std::allocator<Job>::~allocator() [327]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [331]
[333]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl_data::_Vector_impl_data() [333]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::vector() [364]
[334]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [334]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [331]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::~vector() [49]
[335]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [335]
                0.00    0.00       1/2           std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned long) [292]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [332]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_M_default_append(unsigned long) [367]
[336]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_M_allocate(unsigned long) [336]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Machine> >::allocate(std::allocator<Machine>&, unsigned long) [354]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_base() [340]
[337]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::_Vector_impl() [337]
                0.00    0.00       1/1           std::allocator<Machine>::allocator() [328]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl_data::_Vector_impl_data() [339]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::~_Vector_base() [341]
[338]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::~_Vector_impl() [338]
                0.00    0.00       1/1           std::allocator<Machine>::~allocator() [329]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::_Vector_impl() [337]
[339]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl_data::_Vector_impl_data() [339]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::vector() [369]
[340]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_base() [340]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::_Vector_impl() [337]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::~vector() [62]
[341]    0.0    0.00    0.00       1         std::_Vector_base<Machine, std::allocator<Machine> >::~_Vector_base() [341]
                0.00    0.00       1/2           std::_Vector_base<Machine, std::allocator<Machine> >::_M_deallocate(Machine*, unsigned long) [293]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_impl::~_Vector_impl() [338]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [346]
[342]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&) [342]
                0.00    0.00       1/2           std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&) [289]
                0.00    0.00       1/2           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [295]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [345]
[343]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [343]
                0.00    0.00       1/2           std::allocator<std::pair<int, int> >::allocator() [290]
                0.00    0.00       1/2           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [295]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [346]
[344]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_storage(unsigned long) [344]
                0.00    0.00       1/18          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [241]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [373]
[345]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [345]
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [343]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(unsigned long, std::allocator<std::pair<int, int> > const&) [372]
[346]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [346]
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&) [342]
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_storage(unsigned long) [344]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::function<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}, void, void>(PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}) [376]
[347]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&&) [347]
                0.00    0.00       1/3           std::remove_reference<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&>::type&& std::move<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&>(std::remove_reference&&) [283]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&&, std::integral_constant<bool, true>) [348]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&&) [347]
[348]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&&, std::integral_constant<bool, true>) [348]
                0.00    0.00       1/3           std::remove_reference<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&>::type&& std::move<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&>(std::remove_reference&&) [283]
                0.00    0.00       1/4           std::_Any_data::_M_access() [268]
                0.00    0.00       1/125857      operator new(unsigned long, void*) [131]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::function<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}, void, void>(PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}) [376]
[349]    0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_not_empty_function<{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>({lambda(std::vector<int, std::allocator<int> >&, int, int)#2} const&) [349]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}> const&, std::_Manager_operation) [272]
[350]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}> const&, std::integral_constant<bool, true>) [350]
                0.00    0.00       1/989497      PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2} const& std::_Any_data::_M_access<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>() const [117]
                0.00    0.00       1/4           std::_Any_data::_M_access() [268]
                0.00    0.00       1/125857      operator new(unsigned long, void*) [131]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned long) [292]
[351]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Job> >::deallocate(std::allocator<Job>&, Job*, unsigned long) [351]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::deallocate(Job*, unsigned long) [312]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_M_allocate(unsigned long) [330]
[352]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Job> >::allocate(std::allocator<Job>&, unsigned long) [352]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::allocate(unsigned long, void const*) [313]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_M_deallocate(Machine*, unsigned long) [293]
[353]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Machine> >::deallocate(std::allocator<Machine>&, Machine*, unsigned long) [353]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Machine>::deallocate(Machine*, unsigned long) [316]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_M_allocate(unsigned long) [336]
[354]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<Machine> >::allocate(std::allocator<Machine>&, unsigned long) [354]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Machine>::allocate(unsigned long, void const*) [317]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [356]
[355]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [355]
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [196]
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [198]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::iterative_improvement_first(std::vector<int, std::allocator<int> >, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[356]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [356]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [355]
-----------------------------------------------
                0.00    0.00       1/1           Job* std::__uninitialized_default_n<Job*, unsigned long>(Job*, unsigned long) [383]
[357]    0.0    0.00    0.00       1         Job* std::__uninitialized_default_n_1<false>::__uninit_default_n<Job*, unsigned long>(Job*, unsigned long) [357]
                0.00    0.00     200/400         Job* std::__addressof<Job>(Job&) [206]
                0.00    0.00     200/200         void std::_Construct<Job>(Job*) [212]
-----------------------------------------------
                0.00    0.00       1/1           Machine* std::__uninitialized_default_n<Machine*, unsigned long>(Machine*, unsigned long) [384]
[358]    0.0    0.00    0.00       1         Machine* std::__uninitialized_default_n_1<false>::__uninit_default_n<Machine*, unsigned long>(Machine*, unsigned long) [358]
                0.00    0.00      20/20          void std::_Construct<Machine>(Machine*) [236]
                0.00    0.00      20/40          Machine* std::__addressof<Machine>(Machine&) [224]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<int, int>* std::__uninitialized_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long) [385]
[359]    0.0    0.00    0.00       1         std::pair<int, int>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long) [359]
                0.00    0.00     200/196805      std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [126]
                0.00    0.00     200/200         void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [213]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_default_append(unsigned long) [362]
[360]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::_S_relocate(Job*, Job*, Job*, std::allocator<Job>&) [360]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_S_do_relocate(Job*, Job*, Job*, std::allocator<Job>&, std::integral_constant<bool, true>) [361]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_S_relocate(Job*, Job*, Job*, std::allocator<Job>&) [360]
[361]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::_S_do_relocate(Job*, Job*, Job*, std::allocator<Job>&, std::integral_constant<bool, true>) [361]
                0.00    0.00       1/1           Job* std::__relocate_a<Job*, Job*, std::allocator<Job> >(Job*, Job*, Job*, std::allocator<Job>&) [379]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::resize(unsigned long) [363]
[362]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::_M_default_append(unsigned long) [362]
                0.00    0.00       2/4           std::vector<Job, std::allocator<Job> >::max_size() const [260]
                0.00    0.00       2/3           std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() [270]
                0.00    0.00       1/7           std::vector<Job, std::allocator<Job> >::size() const [248]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_check_len(unsigned long, char const*) const [323]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_M_allocate(unsigned long) [330]
                0.00    0.00       1/1           Job* std::__uninitialized_default_n_a<Job*, unsigned long, Job>(Job*, unsigned long, std::allocator<Job>&) [386]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_S_relocate(Job*, Job*, Job*, std::allocator<Job>&) [360]
                0.00    0.00       1/2           std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned long) [292]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::importData(char const*) [14]
[363]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::resize(unsigned long) [363]
                0.00    0.00       2/7           std::vector<Job, std::allocator<Job> >::size() const [248]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_default_append(unsigned long) [362]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::PFSP(char const*) [15]
[364]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::vector() [364]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [334]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_M_default_append(unsigned long) [367]
[365]    0.0    0.00    0.00       1         std::vector<Machine, std::allocator<Machine> >::_S_relocate(Machine*, Machine*, Machine*, std::allocator<Machine>&) [365]
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_S_do_relocate(Machine*, Machine*, Machine*, std::allocator<Machine>&, std::integral_constant<bool, true>) [366]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_S_relocate(Machine*, Machine*, Machine*, std::allocator<Machine>&) [365]
[366]    0.0    0.00    0.00       1         std::vector<Machine, std::allocator<Machine> >::_S_do_relocate(Machine*, Machine*, Machine*, std::allocator<Machine>&, std::integral_constant<bool, true>) [366]
                0.00    0.00       1/1           Machine* std::__relocate_a<Machine*, Machine*, std::allocator<Machine> >(Machine*, Machine*, Machine*, std::allocator<Machine>&) [380]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::resize(unsigned long) [368]
[367]    0.0    0.00    0.00       1         std::vector<Machine, std::allocator<Machine> >::_M_default_append(unsigned long) [367]
                0.00    0.00       2/4           std::vector<Machine, std::allocator<Machine> >::max_size() const [261]
                0.00    0.00       2/3           std::_Vector_base<Machine, std::allocator<Machine> >::_M_get_Tp_allocator() [271]
                0.00    0.00       1/7           std::vector<Machine, std::allocator<Machine> >::size() const [249]
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_M_check_len(unsigned long, char const*) const [324]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_M_allocate(unsigned long) [336]
                0.00    0.00       1/1           Machine* std::__uninitialized_default_n_a<Machine*, unsigned long, Machine>(Machine*, unsigned long, std::allocator<Machine>&) [387]
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_S_relocate(Machine*, Machine*, Machine*, std::allocator<Machine>&) [365]
                0.00    0.00       1/2           std::_Vector_base<Machine, std::allocator<Machine> >::_M_deallocate(Machine*, unsigned long) [293]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::importData(char const*) [14]
[368]    0.0    0.00    0.00       1         std::vector<Machine, std::allocator<Machine> >::resize(unsigned long) [368]
                0.00    0.00       2/7           std::vector<Machine, std::allocator<Machine> >::size() const [249]
                0.00    0.00       1/1           std::vector<Machine, std::allocator<Machine> >::_M_default_append(unsigned long) [367]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::PFSP(char const*) [15]
[369]    0.0    0.00    0.00       1         std::vector<Machine, std::allocator<Machine> >::vector() [369]
                0.00    0.00       1/1           std::_Vector_base<Machine, std::allocator<Machine> >::_Vector_base() [340]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(unsigned long, std::allocator<std::pair<int, int> > const&) [372]
[370]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, int> > const&) [370]
                0.00    0.00       1/2           std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&) [289]
                0.00    0.00       1/35          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [228]
                0.00    0.00       1/4           std::allocator<std::pair<int, int> >::~allocator() [262]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(unsigned long, std::allocator<std::pair<int, int> > const&) [372]
[371]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_default_initialize(unsigned long) [371]
                0.00    0.00       1/37          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [225]
                0.00    0.00       1/1           std::pair<int, int>* std::__uninitialized_default_n_a<std::pair<int, int>*, unsigned long, std::pair<int, int> >(std::pair<int, int>*, unsigned long, std::allocator<std::pair<int, int> >&) [388]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::simplifiedRZHeuristic() [11]
[372]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(unsigned long, std::allocator<std::pair<int, int> > const&) [372]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, int> > const&) [370]
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [346]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_default_initialize(unsigned long) [371]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::iterative_improvement_first(std::vector<int, std::allocator<int> >, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
