Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00 1236294/5797368     std::_Function_handler<void (std::vector<int, std::allocator<int> >&, int, int), PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_invoke(std::_Any_data const&, std::vector<int, std::allocator<int> >&, int&&, std::_Any_data const&) [34]
                0.00    0.00 2898684/5797368     std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::operator()(std::vector<int, std::allocator<int> >&, int, int) const [18]
[184]    0.0    0.00    0.00 5797368         std::vector<int, std::allocator<int> >& std::forward<std::vector<int, std::allocator<int> >&>(std::remove_reference<std::vector<int, std::allocator<int> >&>::type&) [184]
-----------------------------------------------
                0.00    0.00      10/4455823     void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter) [155]
                0.00    0.00     745/4455823     bool __gnu_cxx::__ops::_Val_less_iter::operator()<std::pair<int, int>, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(std::pair<int, int>&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) const [268]
                0.00    0.00    1490/4455823     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Val_less_iter) [300]
                0.00    0.00    2296/4455823     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) const [265]
                0.00    0.00  517400/4455823     std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::back() [91]
                0.00    0.00 1035198/4455823     void std::iter_swap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [86]
                0.00    0.00 2898684/4455823     PFSP::iterative_improvement_first(std::vector<int, std::allocator<int> >, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[185]    0.0    0.00    0.00 4455823         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [185]
-----------------------------------------------
                0.00    0.00       1/4060729     int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [166]
                0.00    0.00     200/4060729     int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [298]
                0.00    0.00 1140620/4060729     int* std::__copy_move_backward_a2<true, int*, int*>(int*, int*, int*) [48]
                0.00    0.00 2919908/4060729     int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [29]
[186]    0.0    0.00    0.00 4060729         int* std::__niter_wrap<int*>(int* const&, int*) [186]
-----------------------------------------------
                0.00    0.00       1/3671147     std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#1}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#1}&&, std::integral_constant<bool, true>) [437]
                0.00    0.00       1/3671147     std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&&, std::integral_constant<bool, true>) [431]
                0.00    0.00       1/3671147     std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#3}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#3}&&, std::integral_constant<bool, true>) [434]
                0.00    0.00       3/3671147     void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [367]
                0.00    0.00       4/3671147     std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#3}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#3}> const&, std::integral_constant<bool, true>) [352]
                0.00    0.00      10/3671147     std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}> const&, std::integral_constant<bool, true>) [144]
                0.00    0.00      12/3671147     std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#1}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<PFSP::variable_neighborhood_descent_first(std::vector<int, std::allocator<int> >)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#1}> const&, std::integral_constant<bool, true>) [329]
                0.00    0.00      20/3671147     void std::_Construct<Machine>(Machine*) [138]
                0.00    0.00     200/3671147     void std::_Construct<Job>(Job*) [122]
                0.00    0.00     200/3671147     void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [294]
                0.00    0.00  517400/3671147     void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [90]
                0.00    0.00  851955/3671147     void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [228]
                0.00    0.00 1140620/3671147     void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [217]
                0.00    0.00 1160720/3671147     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [96]
[187]    0.0    0.00    0.00 3671147         operator new(unsigned long, void*) [187]
-----------------------------------------------
                0.00    0.00 1140620/3421860     std::vector<int, std::allocator<int> >::_Temporary_value::_Temporary_value<int const&>(std::vector<int, std::allocator<int> >*, int const&) [80]
                0.00    0.00 1140620/3421860     std::vector<int, std::allocator<int> >::_Temporary_value::~_Temporary_value() [221]
                0.00    0.00 1140620/3421860     std::vector<int, std::allocator<int> >::_Temporary_value::_M_val() [220]
[188]    0.0    0.00    0.00 3421860         std::vector<int, std::allocator<int> >::_Temporary_value::_M_ptr() [188]
-----------------------------------------------
                0.00    0.00       1/3157599     void std::__sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter) [61]
                0.00    0.00      16/3157599     void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter) [155]
                0.00    0.00     185/3157599     void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_less_iter) [476]
                0.00    0.00  258700/3157599     void std::shuffle<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [37]
                0.00    0.00 2898697/3157599     PFSP::iterative_improvement_first(std::vector<int, std::allocator<int> >, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[189]    0.0    0.00    0.00 3157599         bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [189]
                0.00    0.00 6315198/6834080     __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [177]
-----------------------------------------------
                0.00    0.00   41001/2981209     std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [243]
                0.00    0.00 2940208/2981209     __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [194]
[190]    0.0    0.00    0.00 2981209         __gnu_cxx::new_allocator<int>::max_size() const [190]
-----------------------------------------------
                0.00    0.00       1/2960509     std::_Vector_base<int, std::allocator<int> >::get_allocator() const [397]
